file_name,а,без,больше,борьба,борьбе,борьбу,будут,было,в,время,все,всей,всем,всех,даже,дела,демократической,для,до,других,его,ему,если,же,за,и,из,их,как,когда,которые,который,может,мы,на,надо,народ,народа,не,него,необходимо,нет,но,один,одно,он,оно,от,партии,перед,по,политического,после,потому,поэтому,правительства,правительство,при,работы,рабочих,с,свое,свои,своих,силы,со,собой,совершенно,социал,так,те,тем,теперь,того,только,у,уже,что,чтобы,это,этой,более,борьбы,бы,был,быть,во,вообще,вопрос,вопроса,времени,всегда,всего,всю,г,года,гораздо,движение,движения,демократии,демократия,должна,должно,должны,другой,ее,есть,еще,жизни,жизнь,здесь,значение,ибо,или,им,имеет,к,какой,класса,классов,конечно,которой,кто,лет,лишь,людей,между,много,могли,можно,мысли,мысль,над,наконец,нам,нами,нас,нашего,нашей,ни,нибудь,ничего,о,об,общества,одной,она,они,организации,особенно,очень,под,политические,политических,политической,политическую,право,пролетариат,пролетариата,против,рабочего,рабочие,рабочий,раз,революции,революционного,революционной,россии,русской,самой,свободы,своей,свою,сделать,себе,себя,сил,сказать,слова,смысле,собою,стороны,съезд,также,таких,такой,то,тогда,том,тому,тот,труда,тут,чем,эти,этих,этом,этому,этот,эту,1,будет,были,власть,вот,где,да,деле,дело,е,зрения,именно,которое,которых,кроме,ли,массы,менее,момент,несколько,них,образом,одного,п,положение,почему,самого,самом,своего,своим,силу,случае,степени,т,такие,таким,тех,точки,характер,эта,этого,является,была,вполне,действительно,значит,искры,которая,либо,люди,мог,могут,наиболее,нельзя,партия,пор,прежде,среди,хотя,этим,вопросу,говорит,которого,съезда,съезде,тов,той,должен,мало,права,совсем,такое,ясно,ведь,власти,крестьян,нужно,почти,своем,вместе,вы,масс,наши,развития,буржуазии,пока,сам,через,меня,мне,стр,там,я,д,мартов,земли,однако,революция,войны,цк,author_folder
lenin_s_chego_nachat'_I.txt,15,4,1,0,5,1,0,1,59,5,8,2,0,4,2,2,0,10,1,2,5,0,4,1,3,103,4,6,9,2,4,1,10,27,28,3,1,1,45,2,1,3,16,1,1,4,1,14,6,3,11,5,0,0,1,1,3,17,2,2,18,0,3,1,6,5,2,3,5,5,1,3,5,7,15,6,8,17,11,6,2,6,5,6,3,15,3,3,7,3,0,2,4,1,0,0,1,5,2,2,0,4,2,6,2,3,3,4,0,0,0,2,1,4,2,0,18,3,1,1,1,3,1,0,2,1,3,0,3,6,3,1,1,2,6,3,5,1,4,1,3,0,17,2,1,2,1,2,11,3,2,3,0,4,10,0,1,1,3,2,2,0,1,0,0,1,4,0,1,1,0,3,4,2,2,0,3,2,2,0,0,6,0,1,2,8,7,1,4,0,0,2,0,1,1,0,1,0,1,1,0,4,0,0,2,1,4,3,5,1,1,9,3,1,0,7,1,1,4,1,1,0,1,2,1,0,0,2,0,1,0,1,1,4,2,0,3,1,0,2,3,0,0,3,0,0,1,2,0,2,0,1,8,0,1,0,2,0,1,1,1,0,0,0,0,0,3,1,0,0,0,2,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,lenin
lenin_samoderzh_kolebletsya_I.txt,4,3,0,1,1,0,2,1,38,0,8,1,2,7,1,0,0,11,6,0,0,0,3,6,6,81,1,5,7,4,3,0,4,13,23,2,2,3,20,1,1,2,4,1,0,1,1,7,0,2,10,0,2,0,1,1,5,1,0,5,10,1,3,0,2,3,0,0,4,2,1,0,8,0,5,1,7,15,5,6,2,1,1,1,0,7,4,0,2,0,0,1,1,0,0,1,0,1,1,1,1,0,3,7,0,0,1,4,4,1,0,1,0,5,3,0,5,0,1,0,0,0,0,2,0,3,0,0,0,0,0,0,3,1,1,1,0,0,0,1,0,0,15,3,1,0,4,5,1,2,1,0,0,0,0,0,0,1,1,1,1,2,1,1,0,1,1,4,1,1,5,1,0,0,0,1,1,1,3,0,0,0,0,0,1,1,5,0,2,1,1,1,1,1,2,1,6,0,1,0,0,3,0,1,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,3,0,4,0,0,1,6,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,6,0,0,0,0,0,0,1,2,0,0,0,0,3,5,0,0,0,1,0,0,5,0,0,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,lenin
lenin_shag_vpered_2nazad.txt,309,46,22,37,34,23,18,216,1796,51,170,48,39,99,85,46,25,180,128,21,215,43,141,211,255,2524,333,132,331,160,110,80,66,293,962,57,0,4,1075,35,24,43,221,39,31,189,30,236,436,50,379,12,110,64,30,0,0,121,39,28,663,35,24,37,5,80,13,58,170,114,37,77,104,136,225,63,144,811,130,367,77,89,89,252,86,121,107,41,139,66,15,28,55,10,19,13,17,8,23,53,13,28,25,56,29,137,83,148,18,18,42,44,71,239,43,17,503,25,18,2,32,24,79,3,73,19,71,14,26,56,15,11,50,22,58,36,71,37,82,120,34,33,500,144,2,32,52,91,194,36,63,34,17,20,35,11,30,12,26,199,55,5,14,85,7,13,26,19,9,12,1,55,47,17,50,95,7,29,46,42,11,46,87,24,34,55,244,67,94,35,49,16,37,105,77,65,82,35,113,37,99,62,71,9,64,38,33,57,68,38,63,175,40,42,32,111,11,34,11,11,23,54,32,21,22,27,19,36,29,28,26,23,31,248,22,44,44,39,22,48,128,26,50,42,56,29,200,55,59,30,42,31,24,38,45,5,18,17,36,38,90,37,27,278,288,593,30,30,11,24,13,27,55,25,11,0,16,20,33,33,39,2,16,6,7,11,30,3,35,38,200,12,234,30,240,1,15,5,3,164,lenin
lenin_sorvalos_I.txt,8,0,1,0,0,0,0,3,29,0,5,0,3,0,2,1,0,6,3,0,2,0,8,3,6,46,3,2,5,2,2,1,2,9,10,0,0,0,29,0,0,2,3,0,0,0,1,4,6,4,14,0,5,0,1,0,0,0,0,0,13,2,0,1,0,2,0,0,4,2,0,1,6,5,5,2,5,30,5,12,1,4,1,6,1,2,1,0,2,6,0,0,6,0,4,1,0,0,0,3,1,0,0,0,1,4,5,0,0,0,1,0,0,1,0,0,8,1,0,0,0,3,4,0,2,0,2,0,1,1,0,0,2,1,9,2,4,4,3,4,1,0,23,7,0,0,0,4,5,0,3,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,3,1,2,0,0,1,3,1,0,4,0,1,3,0,0,2,2,0,1,0,6,8,3,0,0,0,0,5,1,1,1,0,0,0,2,1,0,0,0,1,0,1,1,1,1,4,1,0,2,4,0,0,0,1,0,0,1,1,0,2,1,2,0,1,0,0,0,2,0,1,2,1,0,2,1,0,2,2,2,0,12,0,4,1,2,0,0,0,0,0,1,0,0,0,0,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,lenin
lenin_spb_stachka.txt,4,0,0,0,0,0,0,3,28,1,2,0,0,1,1,0,0,4,1,0,3,0,1,0,3,34,5,2,1,0,2,0,1,1,13,1,0,3,9,0,0,0,2,0,4,0,1,3,0,3,2,2,0,0,0,0,1,0,0,7,8,0,3,1,1,0,0,0,5,1,1,0,0,0,1,2,2,7,0,4,0,3,4,1,0,0,3,0,0,0,0,0,0,0,0,1,0,8,8,1,0,0,0,0,0,1,0,5,0,0,0,1,0,3,0,0,4,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,2,0,0,0,2,2,0,1,1,0,2,0,2,1,0,2,3,2,5,4,0,2,0,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,1,0,0,0,1,0,4,1,1,0,1,0,0,1,2,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,lenin
lenin_struve_izoblichen_I.txt,15,0,3,0,1,0,1,7,57,5,3,1,1,1,3,1,3,13,2,0,4,0,2,9,2,83,5,5,10,8,0,2,0,3,14,0,0,0,40,2,0,2,4,0,1,7,0,10,7,0,13,2,1,5,0,0,1,1,0,0,34,0,0,1,0,2,0,5,1,2,1,1,5,3,10,3,5,30,2,16,3,3,6,4,5,4,0,2,3,2,0,0,3,0,60,0,1,1,1,0,0,1,0,0,0,2,3,5,0,0,0,2,0,7,3,1,11,0,2,1,2,0,5,1,1,1,0,1,0,1,0,0,0,0,2,0,1,0,1,2,0,1,19,7,1,0,2,1,2,1,1,0,0,1,5,0,1,0,1,4,1,0,0,1,1,2,4,0,0,1,0,1,0,0,1,1,1,0,1,6,0,2,0,0,0,1,11,3,2,0,3,0,3,1,2,0,3,0,2,1,1,2,0,1,4,0,4,3,1,1,0,2,0,2,0,7,2,0,0,1,0,1,0,2,1,2,0,2,0,1,0,2,2,4,0,0,0,0,1,0,4,1,0,0,1,0,3,3,0,0,0,1,0,4,4,0,2,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,2,1,17,2,0,0,0,0,0,0,lenin
lenin_tolstoy_kak_zerkalo_rev.txt,3,0,2,0,4,1,1,4,33,0,5,1,1,1,1,0,0,2,2,0,7,0,1,2,4,74,5,5,10,0,7,2,1,0,11,2,0,0,19,1,1,1,9,0,1,5,0,6,1,3,5,0,0,2,2,0,1,3,0,1,22,0,0,2,0,1,0,0,2,1,1,0,1,2,5,2,0,7,2,6,4,4,1,1,3,3,4,0,1,0,1,1,1,0,0,0,3,1,2,0,0,0,1,0,6,3,3,0,2,2,0,0,2,0,0,0,9,1,0,1,1,3,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1,6,4,2,1,2,0,0,6,1,3,0,1,2,5,0,0,1,0,0,1,0,3,2,0,0,3,15,0,4,1,5,1,0,0,0,0,1,1,1,0,0,1,1,11,0,0,2,2,2,0,1,1,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,2,4,2,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,5,4,0,1,1,0,3,0,4,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,1,4,0,0,0,3,2,0,1,0,1,0,4,0,0,0,1,0,3,0,0,0,0,4,0,0,0,0,1,0,0,lenin
lenin_tostoy_i_ego_epoha.txt,5,0,1,0,0,0,0,3,49,1,6,2,0,2,1,0,0,7,2,1,9,1,1,1,6,45,0,0,13,7,3,0,2,0,8,1,0,0,17,0,0,1,5,2,0,5,0,4,0,0,3,0,2,1,1,0,0,1,0,1,9,0,0,0,3,0,1,2,0,5,0,1,3,6,8,4,0,12,3,7,2,2,0,0,4,2,1,0,3,1,3,0,2,0,1,3,0,0,1,0,0,1,0,0,0,1,13,1,4,0,0,1,1,4,0,0,9,0,1,2,0,1,0,1,3,1,0,0,1,0,1,0,0,0,2,0,4,2,0,2,0,0,3,1,0,0,1,1,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,0,3,2,1,1,1,2,0,0,0,0,0,1,6,0,2,2,0,0,0,5,4,0,1,0,6,1,0,0,0,0,1,0,1,1,0,0,3,6,1,1,0,0,0,0,0,0,0,0,0,3,1,0,1,3,0,0,0,0,0,6,0,0,1,1,3,1,3,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,lenin
lenin_tsennoe_priznanie_I.txt,12,2,2,1,1,0,1,0,68,13,4,0,1,3,5,0,0,6,0,2,6,1,1,6,2,109,7,7,8,2,8,0,3,4,33,1,1,1,35,0,1,1,10,1,0,4,8,10,0,5,7,0,2,4,2,7,12,4,1,26,12,0,3,1,0,1,0,0,1,8,2,1,2,7,7,4,1,30,9,12,2,4,2,2,0,4,3,0,2,3,2,2,3,1,5,0,0,1,0,0,0,0,0,1,0,1,1,5,0,0,1,0,0,4,1,0,12,5,0,1,5,0,1,4,0,3,2,3,0,3,0,0,0,1,1,1,2,1,1,1,3,2,21,3,0,1,1,2,0,4,2,2,0,1,0,1,0,0,0,3,8,12,3,5,0,0,0,4,0,1,2,2,1,1,5,1,0,2,1,0,0,0,0,1,0,2,4,1,6,3,0,1,1,6,1,2,1,0,3,2,0,2,0,0,6,1,5,4,3,1,0,4,1,0,0,1,2,2,0,2,1,2,0,3,2,1,0,3,0,1,0,0,0,4,1,2,2,0,0,0,3,1,0,0,2,1,0,3,2,0,0,1,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,3,1,0,1,1,0,2,2,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,lenin
lenin_zadachi_rev_molodezhy.txt,26,5,2,3,0,2,0,10,98,3,9,2,5,5,3,1,8,16,7,1,9,0,9,8,3,179,15,8,19,4,5,2,7,8,45,5,0,2,62,2,1,5,8,2,1,3,6,10,15,2,16,6,2,3,4,0,0,1,2,1,47,2,1,2,1,1,2,7,21,6,1,7,0,3,12,6,13,47,4,17,4,11,7,14,3,9,17,5,6,2,0,8,11,2,2,1,1,4,6,5,2,2,5,2,4,7,12,6,0,0,2,0,2,18,1,1,27,6,2,2,7,1,7,0,5,1,15,0,2,6,0,0,5,1,1,1,4,3,1,7,4,3,22,2,11,7,1,8,7,5,5,7,2,9,25,2,0,2,3,3,2,0,0,0,1,3,8,13,2,1,1,3,6,1,4,2,0,1,0,3,1,8,0,0,0,4,16,0,8,3,4,0,0,2,6,4,5,2,4,1,6,1,2,0,1,3,3,3,1,6,11,14,1,0,0,12,2,2,0,0,0,4,2,3,1,0,2,3,2,0,2,0,2,13,4,1,7,7,1,4,10,7,0,6,1,1,0,4,3,4,1,3,0,0,4,0,0,4,2,0,0,1,2,1,0,0,5,1,0,0,1,3,3,3,0,1,0,2,0,0,2,1,3,3,2,0,1,2,0,0,1,0,4,4,0,0,0,2,0,0,lenin
lenin_zemsk_kampania_iskra.txt,32,1,3,3,2,3,1,9,144,9,15,1,2,4,10,3,2,40,10,2,15,3,20,17,9,197,12,10,26,15,10,7,6,34,84,4,0,20,100,3,2,6,25,4,0,10,5,25,11,10,23,3,5,2,3,3,12,7,0,19,70,0,0,3,6,4,1,5,12,12,3,7,16,12,20,15,13,40,21,28,5,8,12,33,2,9,5,10,4,1,2,3,4,2,5,0,2,4,4,17,8,8,5,7,3,14,4,18,0,2,1,1,4,14,4,8,40,0,2,1,7,0,5,0,4,1,5,1,3,8,2,7,1,0,7,2,4,3,8,15,7,2,59,7,5,6,14,23,2,8,2,7,4,3,10,3,11,5,21,12,7,8,0,4,0,5,2,4,2,0,2,9,5,1,6,2,4,4,2,1,0,8,0,2,1,11,19,7,13,3,1,0,3,8,11,5,4,3,8,1,1,7,4,0,8,3,4,4,3,3,3,19,4,7,4,8,1,2,7,0,2,6,1,1,1,2,4,3,2,3,3,8,3,4,3,4,6,2,1,3,11,3,3,3,7,3,18,7,7,1,0,2,0,1,2,2,1,7,5,3,4,3,5,1,1,2,5,2,0,3,1,4,5,6,0,0,1,2,3,1,3,5,9,2,8,2,0,2,0,1,0,1,2,0,0,1,1,0,2,0,lenin
martov_borba_za_svobodu_I.txt,10,1,1,2,8,1,2,6,101,2,10,2,3,13,3,4,0,25,3,1,28,4,9,9,22,122,7,6,20,12,4,1,5,11,39,2,0,2,53,0,1,3,13,3,1,9,1,21,3,5,3,3,4,1,2,0,0,3,0,1,33,3,1,5,1,3,3,3,10,12,3,5,2,11,12,3,6,39,9,8,4,3,9,17,0,4,3,0,8,1,2,0,4,1,22,3,0,8,4,3,3,2,4,1,0,2,2,3,6,0,2,2,4,6,5,1,23,0,2,0,0,1,3,2,2,1,5,0,0,1,1,1,0,0,4,3,3,1,2,6,2,0,21,9,2,0,6,10,1,1,0,5,3,5,8,2,2,10,7,11,1,0,0,2,4,2,1,4,2,1,10,5,3,5,4,4,1,1,2,2,2,0,0,0,2,2,18,2,5,2,2,0,0,6,5,1,5,1,11,2,2,10,1,0,4,0,0,3,7,2,1,7,5,4,0,9,4,1,7,0,3,1,4,1,1,2,1,1,2,5,1,0,4,4,1,0,7,1,2,1,5,2,0,0,1,2,0,6,1,1,0,5,1,1,1,0,1,2,1,1,1,2,3,0,1,0,3,2,0,1,0,0,3,1,3,1,0,1,1,1,2,1,3,1,5,1,0,1,1,0,2,0,0,1,0,0,2,3,0,0,martov
martov_boykot_dumy_i_rev_samoupravlenie_I.txt,25,1,0,1,2,3,3,5,117,6,10,2,5,4,2,1,1,16,10,1,13,3,17,17,8,110,15,16,22,6,8,1,13,17,51,3,4,11,68,0,0,1,23,3,1,9,6,33,4,4,23,1,3,5,1,3,6,9,0,0,25,2,3,8,1,5,2,2,10,11,6,10,10,10,17,6,9,59,13,23,4,15,3,21,1,10,8,0,6,4,2,2,7,2,6,1,1,1,7,17,6,3,3,6,0,6,10,8,6,3,3,1,3,10,6,2,45,2,0,0,5,5,3,0,3,2,9,0,2,2,0,0,4,0,7,0,4,2,4,6,3,1,22,2,0,1,5,15,3,3,5,9,2,3,5,2,1,6,7,5,0,1,2,3,6,17,13,3,0,5,1,4,4,1,12,2,4,2,1,1,1,4,0,1,1,2,33,3,6,4,6,0,0,6,1,2,9,3,2,3,0,15,4,2,0,3,2,1,7,6,1,7,4,7,1,1,7,3,4,1,4,0,0,1,2,3,4,1,1,0,3,2,1,10,1,3,4,1,0,6,4,0,3,1,2,1,3,4,0,1,0,5,3,1,2,3,2,1,4,2,2,2,2,1,1,5,6,6,1,1,0,4,1,4,1,1,0,0,1,0,3,0,1,3,6,4,1,0,0,1,0,2,3,2,0,0,2,1,0,0,martov
martov_demokraty_ponevole_I.txt,3,1,0,1,2,0,0,11,42,4,5,0,1,3,2,0,1,5,2,1,6,3,10,3,12,46,4,1,13,5,3,1,2,12,20,0,4,4,44,3,0,1,9,1,1,12,1,3,1,1,8,0,2,4,0,0,0,2,0,1,11,1,0,1,0,0,2,0,4,3,2,1,1,4,7,2,3,40,4,22,2,0,1,8,0,4,1,0,3,1,0,0,0,0,4,0,0,3,3,3,2,1,0,1,0,1,3,2,0,1,0,1,0,1,0,0,7,1,1,2,0,1,2,0,0,1,0,1,0,0,2,4,0,0,0,0,6,0,4,3,1,1,12,1,0,0,5,5,0,0,1,1,0,2,0,0,7,1,2,2,1,2,1,1,1,0,0,1,3,0,0,0,1,1,1,3,1,3,3,1,0,1,1,0,1,1,5,1,3,1,1,0,0,0,4,1,3,4,3,2,0,5,2,0,1,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,1,1,2,0,0,2,5,1,2,0,6,1,0,1,0,1,0,1,0,2,1,0,0,1,1,1,1,1,0,3,2,0,1,3,0,7,0,0,0,2,0,1,2,0,0,1,4,0,0,0,1,0,3,1,2,4,0,3,8,0,1,0,0,0,0,0,martov
martov_gibel_port_artura_I.txt,1,0,0,2,1,0,0,2,36,0,6,0,0,2,2,0,0,10,3,0,10,0,1,2,12,49,3,1,14,4,1,2,1,2,11,1,0,2,6,2,0,0,3,1,2,2,0,7,0,5,6,1,4,0,1,0,0,1,0,0,22,1,2,2,1,1,0,0,1,0,1,2,7,1,4,1,0,12,1,8,5,0,0,2,0,0,2,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,2,0,5,1,0,4,2,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,8,2,4,0,3,3,0,0,0,0,1,1,0,1,1,1,1,2,0,0,0,0,0,0,0,4,1,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,2,0,4,1,0,0,0,1,2,3,0,0,3,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1,0,0,5,1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,9,0,martov
martov_golod_idet_I.txt,2,0,0,1,1,0,3,0,17,2,2,0,0,6,0,0,0,2,0,0,1,1,6,1,10,31,0,6,3,1,5,2,0,0,13,0,3,0,10,0,0,1,2,0,3,1,0,2,0,1,1,0,1,0,0,2,4,1,0,2,6,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,4,1,3,0,1,4,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,2,0,0,1,0,1,0,5,3,0,0,0,0,2,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5,1,1,0,1,0,2,0,0,0,0,0,1,0,1,1,2,10,0,0,0,2,0,1,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,3,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,martov
martov_itogi_polit_razvitiya.txt,6,0,0,6,11,5,0,12,206,15,23,2,2,7,4,0,1,34,11,3,24,5,4,21,22,249,12,9,18,3,4,2,1,2,60,1,0,0,45,6,1,0,28,1,2,13,3,21,3,9,11,6,0,0,6,3,1,13,0,5,67,7,3,7,4,9,3,1,5,2,2,14,1,6,11,1,16,4,4,16,9,24,13,3,10,4,11,0,0,2,4,0,5,2,1,2,1,11,19,1,2,1,4,1,4,10,0,10,4,0,7,4,3,15,5,0,51,1,8,13,1,5,0,0,18,0,14,0,2,2,0,0,2,2,0,0,0,0,0,9,1,0,10,1,8,1,5,4,0,0,0,7,2,2,4,1,1,11,25,19,4,0,0,0,6,1,0,25,6,5,0,5,11,0,5,7,4,1,0,0,0,6,0,1,0,2,17,2,1,0,2,3,2,9,7,5,1,0,2,5,0,0,6,1,0,6,0,1,1,0,0,3,2,6,0,0,10,6,3,0,4,4,2,0,6,0,4,1,4,2,5,0,1,0,0,3,8,0,1,5,6,1,9,1,0,0,0,4,3,0,8,1,6,0,1,1,4,5,3,2,0,0,4,0,0,0,3,4,1,1,0,0,0,0,3,5,0,0,2,1,0,4,0,15,19,1,0,6,0,0,0,6,0,0,0,3,4,0,1,0,martov
martov_itogi_zemskogo_parlamenta_I.txt,5,2,1,0,0,0,2,11,47,2,7,0,0,2,2,0,0,8,0,0,17,4,3,2,5,53,7,9,9,5,2,2,4,6,28,8,0,2,30,3,0,0,10,3,1,9,0,8,2,2,10,3,1,1,0,1,1,0,0,0,15,8,2,2,3,0,1,0,1,6,1,1,1,8,8,0,1,13,12,3,3,5,1,7,1,4,1,1,0,0,0,0,2,0,3,0,0,1,5,2,1,1,0,0,0,2,0,6,2,0,0,3,2,2,1,0,16,0,0,0,1,2,0,0,0,1,1,2,0,0,1,1,2,2,4,0,0,0,0,5,0,1,3,2,0,0,2,6,1,0,1,3,0,1,4,1,0,1,4,7,0,0,0,2,2,1,3,1,1,1,0,1,5,2,2,2,0,3,0,0,1,0,4,0,1,0,6,1,1,0,2,0,0,0,1,1,1,1,3,0,0,3,2,0,1,2,0,1,1,0,1,0,0,1,1,0,1,3,0,0,1,0,1,0,0,1,0,1,2,0,1,2,0,0,0,0,1,0,1,6,4,0,2,0,0,0,0,1,0,0,1,1,2,2,0,0,0,0,1,3,0,0,2,5,1,0,0,0,2,3,0,1,1,0,0,0,0,3,0,2,0,2,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,martov
martov_klass_protiv_klassa.txt,12,5,8,6,4,10,2,2,81,3,16,1,4,5,3,1,0,17,4,1,34,7,4,9,24,141,13,13,7,16,5,4,3,3,26,0,3,0,43,4,0,3,14,4,3,8,2,22,0,2,6,0,0,7,0,0,1,2,4,12,28,3,5,5,5,6,1,0,2,4,3,7,2,10,9,11,4,26,22,7,5,5,10,4,3,2,7,0,0,0,0,2,6,2,0,0,0,4,1,0,2,0,0,2,3,5,8,3,7,5,0,0,0,1,4,2,18,1,12,3,0,4,3,1,1,9,6,1,3,0,2,3,2,0,0,0,1,0,1,3,5,0,3,0,0,3,9,5,0,0,0,2,0,0,0,0,1,6,2,24,6,3,3,0,0,0,0,1,0,1,0,7,6,5,4,14,3,0,0,0,0,1,0,0,0,3,14,7,3,2,6,12,0,5,4,4,3,1,4,3,0,6,1,4,3,8,0,0,2,0,0,0,2,1,1,1,0,1,0,0,3,0,3,0,1,1,2,1,5,2,4,1,1,0,0,1,1,0,0,10,4,2,2,0,0,1,0,8,3,5,0,2,0,1,1,3,2,0,0,0,0,5,1,0,0,0,5,3,0,2,0,1,0,0,6,1,0,0,0,1,3,4,3,1,4,0,2,1,0,0,0,0,3,0,0,1,0,3,0,0,martov
martov_krovavoe_bezumie.txt,6,0,0,0,2,1,2,1,43,0,7,0,2,1,1,0,1,6,2,1,0,0,1,4,7,43,11,2,6,0,0,2,6,3,12,0,0,0,17,0,0,1,5,0,0,0,0,7,4,0,2,1,4,1,0,4,5,0,0,0,12,0,0,1,0,0,0,2,2,1,0,0,1,5,0,0,6,19,4,4,2,0,1,3,1,9,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,5,0,1,1,1,2,1,2,0,1,3,0,1,5,0,0,0,0,0,3,0,1,1,2,1,0,2,0,0,0,0,1,0,0,0,1,0,0,6,1,0,0,0,3,4,0,0,0,0,0,1,0,0,0,1,2,3,0,0,0,4,1,1,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,2,1,2,1,2,0,0,0,2,1,1,0,5,0,0,4,2,1,0,0,0,0,2,0,0,2,2,3,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0,1,0,0,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,martov
