chunk_id,author,а,больше,будет,будут,бы,была,были,было,быть,в,во,вопрос,вопроса,вопросу,вот,вполне,время,все,всегда,всего,всем,всю,где,говорит,гораздо,деле,дело,детей,для,должен,должна,должно,должны,других,его,ее,ему,если,есть,еще,же,жизни,жизнь,за,значит,и,идет,из,или,им,их,к,как,классов,когда,конечно,которая,которой,которую,которые,которых,кто,лет,лишь,мало,между,меня,мне,много,могут,может,можно,мысли,мысль,на,над,надо,не,него,нельзя,необходимо,нет,ни,нибудь,ним,них,ничего,но,нужно,о,об,образом,один,одно,одного,одной,он,она,они,организации,от,отношении,очень,перед,по,под,при,раз,роль,с,самом,свое,своего,своей,свои,своим,своих,свою,себе,себя,сказать,собой,совершенно,так,также,таким,там,тем,теории,то,того,той,только,том,тому,тот,у,чем,через,что,чтобы,эта,эти,этим,это,этого,этой,этом,этому,эту,я,без,ведь,до,значение,имеет,именно,какой,которого,ли,либо,люди,менее,общества,оно,потому,почему,поэтому,право,развитие,самого,собою,таких,те,тех,уже,этих,является,более,всех,г,д,движение,движения,демократии,другой,класса,который,кроме,людей,могли,момент,нашей,партии,партия,пор,после,против,рабочего,рабочие,развития,сил,социал,стороны,съезда,т,борьба,борьбе,борьбу,борьбы,власти,вместе,вся,даже,демократической,зрения,народа,прежде,рабочий,рабочих,революционной,россии,русской,силу,силы,со,страны,такой,теперь,тогда,точки,труда,был,весь,вообще,всей,да,действительно,здесь,мог,почти,сам,хотя,времени,дела,которое,несколько,положение,случае,этот,вы,мы,нас,е,ибо,общество,своем,смысле,характер,нам,слова,интересы,года,ей,наконец,народ,ней,пока,пролетариата,свой,однако,производства,буржуазии,власть,права,правительство,рабочим,политической,свободы,правительства,массы,политических,политического,революции,революционного,революция,социализма,тов,демократия,диктатуры,классовой,ленин,войны,маркса,масс,пролетариат,1905,буржуазия,её,радек
krupskaya_zhenshina_rabotnitsa.txt_chunk1,krupskaya,5,5,0,0,1,0,0,0,0,39,1,0,0,0,1,1,0,0,0,0,0,2,3,1,0,1,1,0,2,1,0,0,0,2,3,5,2,1,2,4,3,0,4,4,0,36,2,5,2,0,1,1,7,0,0,0,0,0,0,2,0,1,2,2,0,1,0,0,0,0,1,1,0,0,24,1,0,14,0,0,0,1,3,0,0,0,0,0,2,1,2,0,1,0,0,0,5,6,0,0,7,0,1,0,3,0,0,0,0,10,0,0,2,0,0,0,1,3,1,2,0,1,0,2,0,0,1,1,0,3,2,0,6,1,0,0,6,3,0,11,2,0,2,0,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,0,1,2,1,0,2,0,0,1,0,0,0,0,0,0,5,0,1,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,5,1,0,0,1,1,1,0,0,0,0,5,0,0,1,4,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk2,krupskaya,7,1,1,0,1,0,0,0,0,49,2,0,0,0,1,0,6,3,0,1,0,1,6,0,0,0,0,0,2,0,1,0,0,0,2,3,0,3,1,4,8,0,0,4,0,43,0,0,3,1,2,4,8,0,1,0,1,1,0,0,0,0,2,4,0,1,0,0,0,0,3,0,0,0,23,1,2,14,0,1,0,3,1,0,2,2,0,7,0,2,0,0,1,1,0,1,3,7,3,0,4,0,2,0,3,0,2,0,0,11,0,0,1,0,1,0,0,1,1,3,0,0,1,6,0,0,3,1,0,6,0,0,3,0,1,1,4,5,0,13,5,1,0,0,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2,2,2,2,3,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk3,krupskaya,9,1,13,6,1,0,0,5,1,20,3,0,0,0,1,0,1,13,2,1,0,0,1,0,0,0,5,1,4,0,0,0,1,2,2,1,2,0,2,0,2,0,1,10,0,30,1,4,1,9,8,1,10,2,2,0,1,1,0,3,0,2,0,2,0,2,0,0,1,0,1,0,1,0,18,2,1,24,3,0,0,1,8,1,0,4,0,5,0,11,0,0,1,0,1,0,4,1,13,0,5,0,0,1,4,1,1,0,0,5,0,0,1,2,4,1,2,1,2,4,0,0,1,6,1,0,0,4,0,1,4,0,2,4,0,1,4,4,0,17,16,0,1,0,6,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,2,2,0,0,0,0,0,1,0,1,1,1,0,0,0,6,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,2,10,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,2,11,0,0,0,2,1,0,0,1,5,1,0,2,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,2,0,1,0,2,0,0,0,1,0,0,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk4,krupskaya,2,2,4,6,3,2,0,1,0,41,4,0,0,0,1,1,2,7,1,0,1,0,1,0,2,3,6,0,1,0,2,0,0,0,2,4,3,4,2,1,3,0,0,12,0,37,0,2,1,3,5,5,8,0,1,2,2,0,0,1,0,0,1,1,2,1,0,0,0,3,1,0,0,0,20,0,0,22,0,0,1,2,3,0,1,0,1,6,0,3,1,0,0,0,0,0,3,17,7,0,6,0,3,0,5,0,1,0,0,8,0,0,1,1,1,0,3,0,2,0,0,0,2,2,1,0,1,1,0,4,2,0,6,0,0,0,0,3,1,18,6,0,0,0,4,1,0,0,0,0,0,4,0,2,0,1,0,0,1,2,0,1,0,0,0,1,0,2,1,0,0,0,0,1,2,4,0,1,0,4,2,0,3,0,0,0,1,0,2,0,1,0,0,1,0,1,0,0,2,12,0,0,0,0,0,0,2,5,2,1,0,0,0,1,0,0,1,0,0,2,0,6,0,0,0,0,0,3,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,2,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,1,2,0,0,0,0,0,0,1,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk5,krupskaya,7,2,0,0,0,1,2,2,4,35,2,0,0,0,2,1,0,5,1,0,0,0,7,0,1,0,3,0,3,0,1,0,0,0,3,7,1,4,0,3,9,0,0,2,0,41,0,1,3,2,3,4,8,0,2,0,1,1,0,0,0,2,1,3,2,3,0,0,0,1,8,0,0,0,20,0,2,23,0,1,0,2,3,0,0,1,0,3,0,3,0,2,0,0,0,1,2,12,5,0,7,0,1,0,8,1,6,0,0,9,0,0,0,0,0,1,0,1,2,6,0,0,2,3,1,1,3,1,0,4,2,1,2,2,1,1,1,5,0,16,1,0,2,0,6,1,0,0,0,1,0,2,1,0,1,1,0,1,0,2,0,1,0,0,0,2,3,0,2,0,0,0,0,0,6,0,0,1,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,1,2,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk6,krupskaya,6,1,2,5,5,0,0,1,2,41,1,0,0,0,1,0,0,4,0,1,1,0,1,1,0,1,3,10,2,0,1,0,1,1,3,2,1,5,1,1,6,0,1,11,0,36,1,1,3,3,1,4,17,0,5,2,1,1,0,2,0,1,1,2,1,0,0,0,0,2,5,1,0,0,7,0,3,25,0,0,0,4,2,6,1,1,3,5,2,8,0,0,1,0,1,1,1,5,2,0,5,0,3,0,1,1,3,1,0,8,0,0,0,1,0,0,4,0,2,0,0,0,0,5,0,1,1,0,0,6,3,0,7,3,1,0,4,2,0,19,2,0,1,1,3,2,0,0,0,0,1,4,2,2,0,2,0,3,0,2,3,2,0,0,1,1,2,0,0,0,0,0,1,2,1,1,0,0,0,2,1,1,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,2,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk7,krupskaya,7,0,3,0,3,1,1,2,0,25,1,0,0,0,0,1,4,6,1,1,0,0,1,2,0,1,2,15,5,0,2,0,0,0,4,5,0,4,1,4,5,0,0,3,0,36,0,2,3,0,4,7,5,0,3,1,0,1,0,1,1,0,1,1,0,1,0,0,3,1,3,3,0,0,25,0,1,26,1,0,1,2,4,6,0,1,0,6,0,7,1,3,1,1,0,0,1,9,5,0,4,1,2,0,2,1,6,1,0,11,0,1,4,2,0,1,4,0,1,1,0,1,2,4,0,4,1,1,0,6,2,0,2,3,1,2,3,3,0,17,6,1,2,2,4,0,0,1,0,0,0,1,0,3,0,1,0,2,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,0,0,2,0,0,1,3,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk8,krupskaya,3,4,4,6,4,1,2,0,2,34,1,0,0,0,0,0,5,10,1,0,0,0,0,0,4,0,1,7,6,0,0,0,0,1,2,14,1,1,0,1,5,0,0,6,1,38,0,4,1,3,8,10,9,0,1,2,0,0,0,1,0,0,0,1,3,0,0,0,1,1,9,2,0,0,21,1,1,15,1,0,1,2,3,2,0,2,1,2,0,2,0,0,1,0,1,0,1,16,8,1,2,0,2,0,3,0,1,0,0,18,0,2,0,0,1,1,3,2,0,1,0,0,1,5,0,0,0,0,0,6,6,0,4,3,0,0,3,1,0,22,6,0,1,0,7,1,1,0,0,0,0,2,0,0,0,2,0,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk9,krupskaya,3.6719706242350063,0,3.6719706242350063,6.119951040391677,18.359853121175032,1.2239902080783354,0,3.6719706242350063,7.343941248470013,34.27172582619339,3.6719706242350063,0,0,1.2239902080783354,2.4479804161566707,0,2.4479804161566707,0,0,1.2239902080783354,0,0,0,0,1.2239902080783354,2.4479804161566707,2.4479804161566707,1.2239902080783354,8.567931456548347,0,2.4479804161566707,2.4479804161566707,7.343941248470013,1.2239902080783354,0,2.4479804161566707,0,4.8959608323133414,0,1.2239902080783354,3.6719706242350063,0,1.2239902080783354,12.239902080783354,0,35.49571603427173,0,2.4479804161566707,1.2239902080783354,1.2239902080783354,3.6719706242350063,0,6.119951040391677,0,1.2239902080783354,0,2.4479804161566707,0,1.2239902080783354,2.4479804161566707,2.4479804161566707,0,0,0,1.2239902080783354,0,0,0,0,2.4479804161566707,3.6719706242350063,0,0,0,17.135862913096695,0,0,24.479804161566708,0,3.6719706242350063,0,3.6719706242350063,1.2239902080783354,0,0,1.2239902080783354,1.2239902080783354,7.343941248470013,2.4479804161566707,1.2239902080783354,3.6719706242350063,1.2239902080783354,0,0,0,0,0,1.2239902080783354,9.791921664626683,0,4.8959608323133414,0,2.4479804161566707,0,6.119951040391677,0,1.2239902080783354,1.2239902080783354,0,6.119951040391677,0,0,1.2239902080783354,0,0,0,1.2239902080783354,0,1.2239902080783354,2.4479804161566707,0,0,1.2239902080783354,2.4479804161566707,1.2239902080783354,1.2239902080783354,0,0,0,1.2239902080783354,2.4479804161566707,0,2.4479804161566707,0,0,1.2239902080783354,2.4479804161566707,2.4479804161566707,0,6.119951040391677,6.119951040391677,0,2.4479804161566707,0,0,1.2239902080783354,0,0,0,0,0,1.2239902080783354,0,2.4479804161566707,0,0,0,0,0,1.2239902080783354,0,0,1.2239902080783354,0,0,2.4479804161566707,1.2239902080783354,2.4479804161566707,0,0,0,0,0,1.2239902080783354,0,0,0,0,4.8959608323133414,6.119951040391677,1.2239902080783354,0,0,0,0,0,0,0,0,0,1.2239902080783354,0,0,0,0,0,2.4479804161566707,1.2239902080783354,0,7.343941248470013,0,0,0,0,0,1.2239902080783354,1.2239902080783354,1.2239902080783354,1.2239902080783354,0,0,0,0,0,0,0,0,1.2239902080783354,0,4.8959608323133414,0,1.2239902080783354,0,0,0,0,0,1.2239902080783354,1.2239902080783354,1.2239902080783354,0,8.567931456548347,1.2239902080783354,0,0,0,0,0,0,0,0,0,0,0,0,1.2239902080783354,0,0,2.4479804161566707,0,0,1.2239902080783354,2.4479804161566707,1.2239902080783354,0,0,1.2239902080783354,0,0,0,0,3.6719706242350063,0,0,0,0,0,0,0,1.2239902080783354,0,0,0,0,0,0,3.6719706242350063,0,0,1.2239902080783354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lenin_anarhizm_i_socializm.txt_chunk1,lenin,6.738544474393532,1.3477088948787064,1.3477088948787064,1.3477088948787064,5.3908355795148255,0,0,1.3477088948787064,1.3477088948787064,26.954177897574127,1.3477088948787064,1.3477088948787064,0,0,0,4.0431266846361185,0,2.6954177897574128,0,1.3477088948787064,0,1.3477088948787064,0,0,0,1.3477088948787064,0,0,5.3908355795148255,0,0,0,0,1.3477088948787064,4.0431266846361185,0,0,4.0431266846361185,1.3477088948787064,1.3477088948787064,2.6954177897574128,0,0,8.086253369272237,0,36.38814016172507,0,4.0431266846361185,12.129380053908356,0,10.781671159029651,5.3908355795148255,5.3908355795148255,0,0,4.0431266846361185,0,1.3477088948787064,1.3477088948787064,0,0,1.3477088948787064,0,2.6954177897574128,0,2.6954177897574128,0,0,1.3477088948787064,1.3477088948787064,1.3477088948787064,0,0,0,9.433962264150942,2.6954177897574128,0,16.172506738544474,0,1.3477088948787064,1.3477088948787064,0,1.3477088948787064,0,0,0,0,1.3477088948787064,0,5.3908355795148255,0,1.3477088948787064,0,0,0,0,0,0,5.3908355795148255,4.0431266846361185,1.3477088948787064,0,0,0,2.6954177897574128,0,0,1.3477088948787064,0,6.738544474393532,0,0,1.3477088948787064,0,2.6954177897574128,0,1.3477088948787064,0,0,0,1.3477088948787064,0,0,1.3477088948787064,0,0,0,2.6954177897574128,1.3477088948787064,1.3477088948787064,0,1.3477088948787064,1.3477088948787064,1.3477088948787064,0,0,0,4.0431266846361185,0,1.3477088948787064,1.3477088948787064,1.3477088948787064,1.3477088948787064,1.3477088948787064,4.0431266846361185,5.3908355795148255,1.3477088948787064,0,0,2.6954177897574128,0,0,0,1.3477088948787064,2.6954177897574128,0,0,0,0,2.6954177897574128,0,0,0,0,1.3477088948787064,0,0,2.6954177897574128,0,0,0,0,0,0,0,2.6954177897574128,0,1.3477088948787064,1.3477088948787064,1.3477088948787064,0,0,0,0,0,0,1.3477088948787064,0,0,0,0,0,2.6954177897574128,4.0431266846361185,2.6954177897574128,1.3477088948787064,0,1.3477088948787064,1.3477088948787064,0,0,1.3477088948787064,1.3477088948787064,1.3477088948787064,0,0,0,0,2.6954177897574128,5.3908355795148255,0,0,0,2.6954177897574128,1.3477088948787064,1.3477088948787064,0,1.3477088948787064,1.3477088948787064,17.52021563342318,1.3477088948787064,4.0431266846361185,0,1.3477088948787064,0,2.6954177897574128,0,0,0,1.3477088948787064,1.3477088948787064,1.3477088948787064,1.3477088948787064,0,2.6954177897574128,1.3477088948787064,0,0,0,0,0,1.3477088948787064,0,0,1.3477088948787064,0,0,0,0,0,0,5.3908355795148255,0,0,2.6954177897574128,0,1.3477088948787064,0,0,1.3477088948787064,0,0,0,0,2.6954177897574128,0,0,0,5.3908355795148255,0,1.3477088948787064,0,0,0,0,1.3477088948787064,0,2.6954177897574128,0,0,1.3477088948787064,2.6954177897574128,1.3477088948787064,6.738544474393532,2.6954177897574128,1.3477088948787064,2.6954177897574128,0,0,0,0,0,0,0,0,0,0,0,0,0
lenin_chego_dobivaemsya.txt_chunk2,lenin,6,0,0,1,7,0,2,4,1,23,1,0,0,0,0,0,1,2,1,0,0,1,0,0,0,2,0,0,3,0,0,1,0,0,6,2,0,6,2,3,0,0,0,2,1,43,0,3,2,1,2,4,8,0,0,0,3,2,0,3,0,5,0,9,0,1,0,0,1,0,1,2,1,0,10,0,1,19,1,1,2,2,6,1,0,0,0,3,0,7,1,0,2,0,1,2,1,0,3,3,2,0,0,1,2,3,1,1,0,8,1,0,0,0,1,0,2,1,1,5,1,0,1,2,0,1,0,0,0,5,0,0,5,0,0,5,4,2,0,16,1,1,0,0,3,3,0,0,0,3,0,3,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,19,3,0,3,3,0,0,0,1,0,1,10,0,2,0,0,8,0,2,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,1,4,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,2,1,5,1,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
lenin_chto_delat'.txt_chunk1,lenin,3,0,1,0,4,1,2,2,3,33,1,1,1,1,0,1,2,1,0,4,1,0,0,0,2,1,1,0,2,2,2,0,2,0,1,5,0,3,0,3,1,0,0,2,1,36,0,7,1,0,1,6,6,0,0,0,0,0,0,3,0,0,0,0,1,5,0,3,0,0,1,0,0,0,12,0,0,15,1,0,1,0,2,0,0,0,0,5,0,7,0,1,0,1,0,4,0,0,0,2,2,0,2,0,11,2,2,0,0,15,1,0,0,0,1,0,0,0,2,1,2,0,1,3,0,1,1,4,0,4,1,0,1,1,0,1,0,6,0,15,1,0,2,1,4,1,1,0,1,0,4,0,0,2,2,0,1,0,0,0,1,0,1,0,1,0,2,2,0,0,0,0,0,1,2,1,2,2,6,4,4,0,0,1,5,1,0,3,0,0,1,0,1,3,1,0,1,2,1,0,0,0,8,2,0,0,2,0,1,1,0,0,0,1,1,2,0,1,0,0,0,0,3,1,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,1,0,11,2,0,2,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
lenin_chto_delat'.txt_chunk11,lenin,4,0,1,0,4,0,2,5,2,29,2,2,1,0,0,1,1,4,0,0,0,0,0,0,1,1,10,0,0,0,0,1,1,0,3,0,1,3,3,1,2,1,0,3,1,40,1,3,3,1,1,5,6,0,5,2,2,0,4,3,0,1,1,2,0,3,0,0,1,0,2,3,3,0,11,0,0,13,0,0,0,1,2,1,0,0,1,5,0,7,1,1,3,0,1,1,0,1,3,1,2,0,0,1,1,0,2,1,0,6,1,1,0,2,0,0,0,0,2,1,0,0,2,2,1,0,0,0,0,5,2,0,4,4,0,0,5,1,0,13,0,1,0,1,10,2,2,1,0,1,1,0,0,6,0,1,5,0,0,0,0,0,0,0,4,1,0,2,1,0,0,0,0,2,1,0,0,0,2,3,1,3,5,4,2,2,1,1,0,0,0,4,0,1,0,0,1,1,1,0,0,0,10,0,0,2,3,1,1,5,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,0,0,4,1,1,0,1,1,1,0,0,0,0,0,4,1,0,0,0,0,0,4,2,1,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
lenin_chto_delat'.txt_chunk13,lenin,8,0,1,1,1,0,5,3,1,18,0,0,0,2,0,0,0,3,1,0,3,1,1,0,0,0,1,0,3,0,0,1,4,0,4,2,0,1,1,1,4,2,1,8,0,50,0,0,3,3,5,10,14,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3,0,3,1,1,14,0,2,21,0,1,2,1,3,3,0,0,0,6,0,5,1,0,0,0,1,0,1,1,1,2,0,2,0,0,7,0,3,1,0,11,0,0,1,1,0,0,0,1,1,2,1,0,1,6,2,0,1,0,0,4,3,1,14,0,0,0,1,1,0,13,4,1,3,1,7,1,2,1,0,1,0,0,1,2,3,0,2,2,0,2,0,0,0,2,1,1,0,1,0,1,0,0,0,0,0,2,2,0,0,3,0,0,0,0,1,0,3,1,0,0,2,0,0,1,0,0,1,0,5,1,1,0,11,2,0,0,1,2,0,3,0,0,0,0,1,0,0,0,1,9,1,1,0,0,2,3,0,2,3,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,2,0,0,0,0,1,0,13,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0
lenin_chto_delat'.txt_chunk2,lenin,11,0,0,0,3,0,0,1,0,33,2,1,0,0,2,1,1,1,2,0,1,0,1,0,0,2,2,0,2,1,1,0,0,0,3,0,2,4,3,1,3,0,0,10,0,38,0,5,2,1,2,8,12,4,1,0,0,1,1,0,0,2,1,0,0,1,0,0,0,0,3,0,0,0,8,0,0,27,0,0,0,1,2,0,0,0,0,5,0,7,0,1,0,0,0,1,1,0,6,0,1,1,0,1,6,5,0,3,0,10,2,1,0,0,0,0,1,2,3,0,0,0,1,3,0,1,0,0,0,8,3,1,4,2,2,1,1,2,0,14,1,1,1,0,5,3,1,0,2,0,0,0,1,2,0,0,3,0,2,2,2,2,1,0,2,1,0,0,0,0,1,0,0,0,0,2,0,0,2,4,0,2,0,0,7,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,12,1,0,1,1,0,0,3,0,0,1,3,0,0,0,0,0,2,1,0,1,0,0,1,1,0,1,2,0,1,0,1,2,0,2,1,0,0,1,0,1,0,0,0,0,0,0,2,2,8,3,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,2,0,2,0,1,1,1,0,0,0,0,0
lenin_chto_delat'.txt_chunk29,lenin,6,0,3,2,7,0,2,1,2,18,2,1,0,0,3,1,0,2,0,3,5,1,0,0,0,2,2,0,13,1,0,0,4,0,1,1,1,2,0,1,1,0,0,3,1,43,0,4,4,0,2,3,5,1,1,1,0,1,0,2,3,0,1,0,1,0,0,0,0,1,2,1,2,2,12,0,0,19,0,0,1,1,1,0,0,0,1,7,1,9,1,0,0,0,0,0,0,0,2,14,4,0,4,0,5,0,3,1,0,15,1,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,1,0,1,4,0,4,1,1,0,0,0,0,7,3,0,2,0,4,2,3,1,0,1,1,2,0,2,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,5,1,0,4,2,0,0,1,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,5,1,0,3,1,1,0,2,0,0,0,1,0,0,0,2,0,8,1,1,0,0,0,2,0,0,1,2,0,0,0,1,0,2,1,0,1,1,1,0,3,0,0,0,0,0,0,2,2,9,0,0,1,0,0,3,0,5,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
lenin_chto_delat'.txt_chunk3,lenin,4,0,0,0,2,1,0,1,3,33,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,7,0,4,0,0,0,0,0,2,1,1,2,0,2,7,0,0,6,2,41,1,1,7,0,1,3,9,0,1,0,0,2,0,1,0,2,0,1,1,0,0,0,0,1,2,5,0,0,12,0,0,17,1,1,0,2,2,0,0,1,1,5,0,10,3,1,0,1,0,2,0,1,4,0,1,2,1,2,2,2,3,0,0,11,0,0,2,1,0,0,2,0,4,4,3,0,2,1,0,1,0,1,0,5,5,1,6,4,0,0,2,4,0,14,2,0,0,0,8,2,1,3,0,0,0,0,0,1,1,1,6,0,1,5,2,1,0,0,1,2,0,1,0,1,1,0,0,1,2,2,0,1,2,2,0,2,0,1,1,3,0,0,0,0,0,0,0,5,1,1,0,2,1,0,1,0,4,1,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,1,2,1,0,0,0,2,0,0,2,1,0,0,1,2,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,1,4,0,0,0,2,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
lenin_chto_delat'.txt_chunk32,lenin,7,4,3,1,6,0,0,1,0,27,4,1,1,0,0,1,4,6,0,3,2,1,0,1,0,0,4,0,7,0,0,0,1,0,5,2,0,0,0,1,5,0,0,2,0,50,1,5,0,0,1,8,4,1,1,0,1,1,0,3,0,1,1,0,0,2,2,1,1,0,3,3,0,0,14,0,0,20,1,0,1,6,1,2,0,0,0,12,0,4,0,1,3,0,0,0,2,0,0,2,8,3,1,0,5,0,5,0,0,14,0,0,0,4,1,0,0,1,2,1,1,0,2,4,0,0,0,8,0,4,6,1,8,4,1,0,1,4,0,15,4,1,1,1,4,3,0,1,0,0,3,1,1,3,1,0,2,2,1,2,1,0,0,1,0,2,0,0,0,1,1,0,2,0,2,1,1,0,5,3,1,1,1,6,1,1,0,4,0,4,1,1,1,1,0,1,0,1,1,1,0,1,6,1,0,1,0,2,0,1,0,1,0,2,0,1,1,1,3,4,2,1,0,1,2,0,0,3,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,2,1,0,0,0,3,0,9,1,0,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
