chunk_id,author,а,больше,будет,будут,бы,была,были,было,быть,в,во,вопрос,вопроса,вот,вполне,время,все,всегда,всего,всем,где,говорит,говорить,гораздо,деле,дело,детей,для,должен,должна,должно,должны,других,его,ее,ему,если,есть,еще,же,жизни,жизнь,за,значит,и,идет,из,или,им,их,к,каждый,как,классов,когда,конечно,которая,которой,которые,которых,кто,лет,лишь,мало,между,меня,мне,много,могут,может,можно,мысли,мысль,на,над,надо,не,него,нельзя,нет,ни,нибудь,ним,них,ничего,но,нужно,о,об,образом,один,одно,одного,одной,он,она,они,организации,от,отношении,очень,перед,по,под,при,раз,с,самой,свое,своего,своей,свои,своим,своих,свою,себе,себя,сказать,собой,совершенно,так,также,таким,там,тем,то,того,той,только,том,тому,тот,тут,у,чем,через,что,чтобы,эта,эти,этим,это,этого,этой,этом,этому,эту,я,без,ведь,до,значение,имеет,именно,какой,которого,ли,либо,люди,менее,общества,оно,потому,почему,поэтому,право,развитие,самого,собою,степени,таких,те,тех,уже,этих,является,более,всех,г,д,движение,движения,демократии,другой,искры,класса,который,кроме,людей,могли,момент,нашей,партии,партия,пор,после,против,рабочего,рабочие,развития,сделать,сил,социал,среди,стороны,съезда,т,борьба,борьбе,борьбу,борьбы,власти,вместе,даже,демократической,зрения,крестьян,народа,прежде,рабочий,рабочих,революционной,россии,русского,русской,силу,силы,со,страны,такой,теперь,тогда,труда,был,вообще,всей,да,действительно,здесь,мог,почти,сам,такого,хотя,1,времени,дела,которое,несколько,положение,случае,этот,вы,мы,нас,е,ибо,общество,своем,характер,нам,слова,такое,года,ей,наконец,народ,ней,пока,пролетариата,свой,часть,однако,производства,буржуазии,власть,права,правительство,рабочим,политической,свободы,правительства,снова,тов,войны,масс,демократия,политические,политических,массы,политического,революционного,пролетариат,революции,буржуазия,революция,ленин,её,маркса,радек
krupskaya_zhenshina_rabotnitsa.txt_chunk1,krupskaya,5,5,0,0,1,0,0,0,0,39,1,0,0,1,1,0,0,0,0,0,3,1,1,0,1,1,0,2,1,0,0,0,2,3,5,2,1,2,4,3,0,4,4,0,36,2,5,2,0,1,1,1,7,0,0,0,0,0,2,0,1,2,2,0,1,0,0,0,0,1,1,0,0,24,1,0,14,0,0,1,3,0,0,0,0,0,2,1,2,0,1,0,0,0,5,6,0,0,7,0,1,0,3,0,0,0,10,0,0,2,0,0,0,1,3,1,2,0,1,0,2,0,0,1,1,3,2,0,6,1,0,0,0,6,3,0,11,2,0,2,0,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,0,0,1,2,1,0,2,0,0,1,0,0,0,0,0,0,0,5,0,1,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,5,1,0,0,1,1,0,1,0,0,0,0,0,5,0,0,1,4,1,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk2,krupskaya,7,1,1,0,1,0,0,0,0,49,2,0,0,1,0,6,3,0,1,0,6,0,0,0,0,0,0,2,0,1,0,0,0,2,3,0,3,1,4,8,0,0,4,0,43,0,0,3,1,2,4,0,8,0,1,0,1,1,0,0,0,2,4,0,1,0,0,0,0,3,0,0,0,23,1,2,14,0,1,3,1,0,2,2,0,7,0,2,0,0,1,1,0,1,3,7,3,0,4,0,2,0,3,0,2,0,11,0,0,1,0,1,0,0,1,1,3,0,0,1,6,0,0,3,1,6,0,0,3,0,1,1,1,4,5,0,13,5,1,0,0,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,2,2,2,2,3,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,0,0,1,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk3,krupskaya,9,1,13,6,1,0,0,5,1,20,3,0,0,1,0,1,13,2,1,0,1,0,0,0,0,5,1,4,0,0,0,1,2,2,1,2,0,2,0,2,0,1,10,0,30,1,4,1,9,8,1,3,10,2,2,0,1,1,3,0,2,0,2,0,2,0,0,1,0,1,0,1,0,18,2,1,24,3,0,1,8,1,0,4,0,5,0,11,0,0,1,0,1,0,4,1,13,0,5,0,0,1,4,1,1,0,5,0,0,1,2,4,1,2,1,2,4,0,0,1,6,1,0,0,4,1,4,0,2,4,0,1,0,4,4,0,17,16,0,1,0,6,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,2,2,0,0,0,0,0,1,0,0,1,1,1,0,0,0,6,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,2,10,0,2,0,0,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,11,0,0,0,0,2,1,0,0,1,5,1,2,0,0,0,0,0,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,1,0,2,0,0,0,1,2,0,0,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk4,krupskaya,2,2,4,6,3,2,0,1,0,41,4,0,0,1,1,2,7,1,0,1,1,0,0,2,3,6,0,1,0,2,0,0,0,2,4,3,4,2,1,3,0,0,12,0,37,0,2,1,3,5,5,0,8,0,1,2,2,0,1,0,0,1,1,2,1,0,0,0,3,1,0,0,0,20,0,0,22,0,0,2,3,0,1,0,1,6,0,3,1,0,0,0,0,0,3,17,7,0,6,0,3,0,5,0,1,0,8,0,0,1,1,1,0,3,0,2,0,0,0,2,2,1,0,1,1,4,2,0,6,0,0,0,2,0,3,1,18,6,0,0,0,4,1,0,0,0,0,0,4,0,2,0,1,0,0,1,2,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,2,4,0,1,0,4,2,0,3,0,0,0,0,1,0,2,0,1,0,0,1,0,1,0,0,2,12,0,0,0,0,0,0,0,0,2,5,2,1,0,0,1,0,0,0,1,0,0,2,0,6,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,1,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,2,0,0,0,0,0,0,0,1,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk5,krupskaya,7,2,0,0,0,1,2,2,4,35,2,0,0,2,1,0,5,1,0,0,7,0,0,1,0,3,0,3,0,1,0,0,0,3,7,1,4,0,3,9,0,0,2,0,41,0,1,3,2,3,4,1,8,0,2,0,1,1,0,0,2,1,3,2,3,0,0,0,1,8,0,0,0,20,0,2,23,0,1,2,3,0,0,1,0,3,0,3,0,2,0,0,0,1,2,12,5,0,7,0,1,0,8,1,6,0,9,0,0,0,0,0,1,0,1,2,6,0,0,2,3,1,1,3,1,4,2,1,2,2,1,1,2,1,5,0,16,1,0,2,0,6,1,0,0,0,1,0,2,1,0,1,1,0,1,0,2,0,1,0,0,0,2,3,0,2,0,0,0,0,0,0,6,0,0,1,2,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,3,0,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,0,3,0,1,0,0,0,0,0,0,1,0,4,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk6,krupskaya,6,1,2,5,5,0,0,1,2,41,1,0,0,1,0,0,4,0,1,1,1,1,1,0,1,3,10,2,0,1,0,1,1,3,2,1,5,1,1,6,0,1,11,0,36,1,1,3,3,1,4,1,17,0,5,2,1,1,2,0,1,1,2,1,0,0,0,0,2,5,1,0,0,7,0,3,25,0,0,4,2,6,1,1,3,5,2,8,0,0,1,0,1,1,1,5,2,0,5,0,3,0,1,1,3,1,8,0,0,0,1,0,0,4,0,2,0,0,0,0,5,0,1,1,0,6,3,0,7,3,1,0,0,4,2,0,19,2,0,1,1,3,2,0,0,0,0,1,4,2,2,0,2,0,3,0,2,3,2,0,0,1,1,2,0,0,0,0,0,0,1,2,1,1,0,0,0,2,1,1,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,2,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk7,krupskaya,7,0,3,0,3,1,1,2,0,25,1,0,0,0,1,4,6,1,1,0,1,2,0,0,1,2,15,5,0,2,0,0,0,4,5,0,4,1,4,5,0,0,3,0,36,0,2,3,0,4,7,0,5,0,3,1,0,1,1,1,0,1,1,0,1,0,0,3,1,3,3,0,0,25,0,1,26,1,0,2,4,6,0,1,0,6,0,7,1,3,1,1,0,0,1,9,5,0,4,1,2,0,2,1,6,1,11,0,1,4,2,0,1,4,0,1,1,0,1,2,4,0,4,1,1,6,2,0,2,3,1,2,1,3,3,0,17,6,1,2,2,4,0,0,1,0,0,0,1,0,3,0,1,0,2,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,0,2,0,0,2,0,0,1,3,0,0,0,3,0,1,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk8,krupskaya,3,4,4,6,4,1,2,0,2,34,1,0,0,0,0,5,10,1,0,0,0,0,0,4,0,1,7,6,0,0,0,0,1,2,14,1,1,0,1,5,0,0,6,1,38,0,4,1,3,8,10,0,9,0,1,2,0,0,1,0,0,0,1,3,0,0,0,1,1,9,2,0,0,21,1,1,15,1,0,2,3,2,0,2,1,2,0,2,0,0,1,0,1,0,1,16,8,1,2,0,2,0,3,0,1,0,18,0,2,0,0,1,1,3,2,0,1,0,0,1,5,0,0,0,0,6,6,0,4,3,0,0,0,3,1,0,22,6,0,1,0,7,1,1,0,0,0,0,2,0,0,0,2,0,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
krupskaya_zhenshina_rabotnitsa.txt_chunk9,krupskaya,3.6719706242350063,0,3.6719706242350063,6.119951040391677,18.359853121175032,1.2239902080783354,0,3.6719706242350063,7.343941248470013,34.27172582619339,3.6719706242350063,0,0,2.4479804161566707,0,2.4479804161566707,0,0,1.2239902080783354,0,0,0,0,1.2239902080783354,2.4479804161566707,2.4479804161566707,1.2239902080783354,8.567931456548347,0,2.4479804161566707,2.4479804161566707,7.343941248470013,1.2239902080783354,0,2.4479804161566707,0,4.8959608323133414,0,1.2239902080783354,3.6719706242350063,0,1.2239902080783354,12.239902080783354,0,35.49571603427173,0,2.4479804161566707,1.2239902080783354,1.2239902080783354,3.6719706242350063,0,1.2239902080783354,6.119951040391677,0,1.2239902080783354,0,2.4479804161566707,0,2.4479804161566707,2.4479804161566707,0,0,0,1.2239902080783354,0,0,0,0,2.4479804161566707,3.6719706242350063,0,0,0,17.135862913096695,0,0,24.479804161566708,0,3.6719706242350063,3.6719706242350063,1.2239902080783354,0,0,1.2239902080783354,1.2239902080783354,7.343941248470013,2.4479804161566707,1.2239902080783354,3.6719706242350063,1.2239902080783354,0,0,0,0,0,1.2239902080783354,9.791921664626683,0,4.8959608323133414,0,2.4479804161566707,0,6.119951040391677,0,1.2239902080783354,1.2239902080783354,6.119951040391677,0,0,1.2239902080783354,0,0,0,1.2239902080783354,0,1.2239902080783354,2.4479804161566707,0,0,1.2239902080783354,2.4479804161566707,1.2239902080783354,1.2239902080783354,0,0,1.2239902080783354,2.4479804161566707,0,2.4479804161566707,0,0,1.2239902080783354,0,2.4479804161566707,2.4479804161566707,0,6.119951040391677,6.119951040391677,0,2.4479804161566707,0,0,1.2239902080783354,0,0,0,0,0,1.2239902080783354,0,2.4479804161566707,0,0,0,0,0,1.2239902080783354,0,0,1.2239902080783354,0,0,2.4479804161566707,1.2239902080783354,2.4479804161566707,0,0,0,0,0,0,1.2239902080783354,0,0,0,0,4.8959608323133414,6.119951040391677,1.2239902080783354,0,0,0,0,0,0,0,0,0,0,1.2239902080783354,0,0,0,0,0,2.4479804161566707,1.2239902080783354,0,7.343941248470013,0,0,0,0,0,0,0,1.2239902080783354,1.2239902080783354,1.2239902080783354,1.2239902080783354,0,0,0,0,0,0,0,0,1.2239902080783354,0,4.8959608323133414,0,1.2239902080783354,0,0,0,0,0,0,1.2239902080783354,1.2239902080783354,1.2239902080783354,8.567931456548347,1.2239902080783354,0,0,0,0,0,0,0,0,1.2239902080783354,0,1.2239902080783354,0,0,1.2239902080783354,0,0,2.4479804161566707,0,0,1.2239902080783354,2.4479804161566707,1.2239902080783354,0,0,1.2239902080783354,0,0,0,0,0,0,0,0,0,0,0,1.2239902080783354,0,0,0,0,0,0,0,3.6719706242350063,0,0,1.2239902080783354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lenin_chego_dobivaemsya.txt_chunk2,lenin,6,0,0,1,7,0,2,4,1,23,1,0,0,0,0,1,2,1,0,0,0,0,3,0,2,0,0,3,0,0,1,0,0,6,2,0,6,2,3,0,0,0,2,1,43,0,3,2,1,2,4,1,8,0,0,0,3,2,3,0,5,0,9,0,1,0,0,1,0,1,2,1,0,10,0,1,19,1,1,2,6,1,0,0,0,3,0,7,1,0,2,0,1,2,1,0,3,3,2,0,0,1,2,3,1,1,8,0,0,0,0,1,0,2,1,1,5,1,0,1,2,0,1,0,0,5,0,0,5,0,0,5,0,4,2,0,16,1,1,0,0,3,3,0,0,0,3,0,3,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,4,1,0,1,1,0,0,0,0,0,0,4,0,1,0,0,0,0,2,19,3,0,3,3,0,0,0,1,1,0,0,1,10,0,2,0,0,8,0,2,1,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,4,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,2,1,5,1,9,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lenin_china_war_I.txt_chunk1,lenin,6,0,0,0,0,0,0,1,0,20,3,0,0,2,0,0,3,1,2,1,0,0,0,0,0,0,2,4,0,0,0,1,0,1,0,0,1,1,3,3,0,0,3,0,39,0,1,3,1,3,7,0,6,0,1,0,0,1,6,3,0,1,0,0,0,0,0,1,1,0,2,0,0,16,3,1,18,3,0,0,0,0,1,2,1,5,0,5,0,0,0,1,0,0,0,3,6,0,3,0,1,3,7,1,0,0,15,0,0,0,1,0,1,0,0,1,1,1,0,0,5,0,1,0,0,2,1,1,4,1,1,0,0,4,2,0,10,1,1,2,0,2,1,2,3,0,3,0,1,0,3,1,0,1,0,0,4,1,0,1,0,6,1,0,0,1,0,0,0,0,1,0,0,4,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,2,0,0,0,0,1,1,2,0,0,0,3,2,1,3,0,1,0,1,0,0,1,0,0,6,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,1,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,11,1,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lenin_china_war_I.txt_chunk2,lenin,2.053388090349076,0,0,0,4.106776180698152,0,0,2.053388090349076,0,34.907597535934286,0,0,0,0,0,2.053388090349076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.213552361396305,2.053388090349076,0,0,4.106776180698152,6.160164271047228,4.106776180698152,0,0,6.160164271047228,0,39.01437371663245,0,14.373716632443532,2.053388090349076,0,0,10.266940451745379,0,10.266940451745379,0,2.053388090349076,0,2.053388090349076,2.053388090349076,4.106776180698152,2.053388090349076,2.053388090349076,0,0,0,0,0,0,0,0,0,0,0,0,14.373716632443532,2.053388090349076,2.053388090349076,22.58726899383984,0,0,2.053388090349076,0,2.053388090349076,0,0,0,6.160164271047228,0,8.213552361396305,0,0,0,2.053388090349076,0,2.053388090349076,0,2.053388090349076,4.106776180698152,0,18.480492813141684,0,0,4.106776180698152,0,0,0,0,6.160164271047228,0,0,2.053388090349076,0,0,0,2.053388090349076,0,0,2.053388090349076,2.053388090349076,0,0,2.053388090349076,0,0,0,0,0,0,2.053388090349076,14.373716632443532,2.053388090349076,0,0,0,0,0,0,4.106776180698152,6.160164271047228,0,4.106776180698152,0,4.106776180698152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.213552361396305,0,0,2.053388090349076,0,0,0,0,0,0,0,4.106776180698152,6.160164271047228,2.053388090349076,0,6.160164271047228,2.053388090349076,2.053388090349076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.160164271047228,2.053388090349076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.160164271047228,0,4.106776180698152,6.160164271047228,0,2.053388090349076,0,0,0,0,0,0,0,2.053388090349076,0,0,0,0,0,0,0,0,0,0,2.053388090349076,0,0,2.053388090349076,0,0,8.213552361396305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.266940451745379,0,0,0,0,0,0,0,0,0,0,6.160164271047228,2.053388090349076,2.053388090349076,0,8.213552361396305,0,0,2.053388090349076,2.053388090349076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lenin_chto_delat'.txt_chunk11,lenin,4,0,1,0,4,0,2,5,2,29,2,2,1,0,1,1,4,0,0,0,0,0,0,1,1,10,0,0,0,0,1,1,0,3,0,1,3,3,1,2,1,0,3,1,40,1,3,3,1,1,5,0,6,0,5,2,2,0,3,0,1,1,2,0,3,0,0,1,0,2,3,3,0,11,0,0,13,0,0,1,2,1,0,0,1,5,0,7,1,1,3,0,1,1,0,1,3,1,2,0,0,1,1,0,2,1,6,0,1,0,2,0,0,0,0,2,1,0,0,2,2,1,0,0,0,5,2,0,4,4,0,0,0,5,1,0,13,0,1,0,1,10,2,2,1,0,1,1,0,0,6,0,1,5,0,0,0,0,0,0,0,4,1,0,2,1,0,0,0,0,0,2,1,0,0,0,2,3,1,3,5,4,2,2,3,1,1,0,0,0,4,0,1,0,0,1,1,1,0,0,0,0,10,0,0,0,2,3,1,1,5,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,0,4,1,0,1,1,1,0,0,0,0,0,1,0,4,1,0,0,0,0,0,4,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0
lenin_chto_delat'.txt_chunk17,lenin,10,0,1,0,4,1,0,1,2,17,1,1,0,1,0,0,4,0,0,0,0,0,1,0,0,3,0,1,1,0,0,2,1,5,1,1,3,3,4,4,4,0,3,2,60,1,8,4,0,1,3,4,6,4,0,0,1,0,0,0,4,0,0,4,0,0,0,1,1,4,1,1,0,16,1,0,23,1,1,1,4,0,0,0,1,1,0,6,3,0,0,0,0,0,3,1,0,0,1,0,1,1,8,1,1,1,7,0,3,0,1,2,1,0,2,2,2,1,1,0,6,0,0,0,0,6,2,0,7,2,1,3,0,0,2,0,14,2,0,3,0,10,1,1,2,0,0,0,0,0,3,1,1,3,2,0,2,2,0,0,1,0,1,2,1,0,0,0,0,0,4,1,2,0,4,2,0,6,0,1,1,1,1,0,1,3,1,0,0,0,1,0,0,1,0,2,0,4,3,0,2,0,6,0,1,0,3,2,2,0,1,0,0,2,1,1,1,0,0,6,4,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,2,1,2,0,0,1,0,1,0,0,0,1,7,2,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0
lenin_chto_delat'.txt_chunk19,lenin,7,2,1,0,8,1,0,1,2,21,2,1,1,0,0,1,7,1,2,1,1,0,1,2,1,1,0,6,1,0,0,2,1,3,0,0,2,3,1,2,1,0,3,0,50,0,7,6,0,1,14,0,5,2,1,0,0,1,3,1,0,0,0,0,3,0,0,0,0,1,3,0,0,14,1,2,14,0,2,0,6,0,1,1,0,3,0,3,2,2,2,0,1,0,2,2,4,1,1,1,1,0,3,0,0,2,8,6,0,0,2,3,0,0,0,1,2,1,0,0,2,0,0,0,2,4,2,0,8,2,1,1,0,0,2,0,18,8,0,2,1,9,1,3,0,0,0,1,0,0,2,1,1,5,0,1,0,0,0,0,2,0,4,0,2,0,1,0,0,0,1,4,2,2,0,0,1,3,0,1,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3,2,0,2,0,9,0,2,0,2,1,3,2,4,0,0,0,1,0,0,1,0,1,4,0,1,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,0,1,1,9,3,1,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,1,0,0,2,2,2,1,0,0,0,0,0,0,0,0
lenin_chto_delat'.txt_chunk20,lenin,6,2,1,0,4,0,2,0,1,32,4,0,1,0,1,1,6,0,1,1,0,3,0,1,4,1,0,6,1,1,0,3,2,1,0,0,4,4,0,3,2,0,4,0,43,1,2,4,1,2,4,0,10,3,1,2,0,0,3,0,3,0,0,3,0,0,1,1,0,0,0,0,0,13,0,1,19,0,1,1,3,3,0,1,0,6,0,3,1,0,0,0,0,0,8,0,3,0,3,2,4,1,5,0,0,0,13,3,0,1,1,0,0,1,0,2,3,0,0,0,1,2,0,0,3,0,4,0,6,1,0,2,0,3,0,0,14,6,0,0,3,8,1,0,3,0,1,1,0,3,1,1,0,5,0,0,4,2,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,1,1,7,0,0,1,1,3,0,0,2,2,0,2,0,0,1,0,0,0,0,0,4,0,1,1,1,15,1,0,1,0,0,4,0,2,0,0,3,1,1,0,1,0,0,2,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,2,0,0,0,2,0,0,1,0,0,2,1,0,0,0,1,2,11,3,0,3,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0
lenin_chto_delat'.txt_chunk22,lenin,9,1,2,0,5,0,0,1,3,31,2,0,0,2,0,2,1,0,4,0,0,0,2,0,1,1,0,9,0,1,2,2,0,4,2,0,1,0,0,2,0,0,1,0,48,0,4,1,0,0,6,0,6,1,2,0,1,3,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,11,1,3,16,0,0,2,0,1,0,0,0,5,1,4,2,1,0,1,0,1,0,1,4,0,3,2,1,0,4,0,1,2,15,1,0,0,1,0,0,1,1,4,2,0,0,0,4,2,1,0,2,2,2,0,5,3,0,2,0,3,5,0,14,3,3,1,0,3,3,5,2,0,2,0,2,0,0,1,2,5,0,0,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,8,0,3,1,3,1,0,1,2,1,0,2,2,2,0,1,1,0,1,0,2,0,0,1,2,2,0,0,4,6,1,0,0,0,0,1,1,2,1,1,3,1,1,0,2,2,1,4,0,1,0,0,1,2,0,0,3,2,2,1,0,0,0,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,2,0,1,0,0,1,4,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,4,1,2,0,2,0,0,2,0,0,2,3,0,3,0,0,0,0,0,0,0,0,0
lenin_chto_delat'.txt_chunk23,lenin,4,0,0,1,3,0,1,0,1,26,1,1,0,1,0,2,2,0,0,0,0,0,0,0,3,3,0,3,0,0,0,1,1,3,0,0,2,5,5,4,0,0,1,0,44,0,1,0,1,1,12,1,3,1,1,0,0,0,3,1,1,0,0,2,1,0,0,0,1,1,1,3,1,7,4,1,20,0,1,2,2,0,0,0,1,0,0,6,1,1,0,1,0,1,3,0,4,2,6,1,1,1,6,1,1,2,10,0,2,0,0,0,0,1,0,3,0,1,0,1,2,0,1,0,3,4,1,0,4,0,0,1,1,1,2,0,20,1,0,4,0,5,2,2,2,1,1,3,1,1,1,1,0,4,0,0,5,0,1,0,0,5,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,4,6,0,4,4,2,0,2,0,0,0,0,0,0,1,2,6,1,0,0,0,11,0,1,2,1,0,3,2,3,0,0,2,3,1,1,0,0,1,4,0,2,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,10,0,2,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0
